"id","name","difficulty","elementType","isDoableAtHome","description","totalTime","createdAt","updatedAt","creatorId","workoutType"
1859,NULL,BLACK,UNCLASSIFIED,false,"Black - Intense skill

A. 1 RM Snatch or Technique work in 20 min	

B. 1 RM Clean and jerk or Technique work in  20 min

1 RM Snatch and 1 RM Clean and jerk or technique work. Increase the weights gradually and if you don´t have a solid technique on these complex movements you should not max out. Instead take a note of on which weight your technique broke down. Example of 1RM build up after barbell warm up
1.        ~ 40-50%        5 reps  
2.        ~ 60%        3        
3.        ~ 70%        2        
4.        ~ 80%        1  
5.        ~ 85%        1
6.        ~ 90%        1        
7.        ~ 95%        1 
8.        ~ 98%        1       
9. 101 - 105%       1    

",NULL,2022-09-01 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
1755,"",NULL,OLYMPIC_WEIGHTLIFTING,false,"A. 5xEMOM (empty barbell)
1 Hang power clean
4 Split jerks

B. 8xE2M (70-80%)
1 Power Clean
5 Front squats
1 Split jerk

C. 6xE2M (100-110%)
3 Clean pulls

D. 5xEMOM (finisher, Empty barbell)
5 Strict press
5 Push press
5 Thrusters
",38.0,2022-09-05 00:00:00.000,2022-09-05 07:47:29.277,cl6jsjxy00006uyo8h2v8fr2e,EMOM
1666,Rep max pullup,YELLOW,STRENGTH,false,"1RM, 3RM or 5RM Strict pullup strength test with supinated grip

Build up to a heavy set where you test your absolute strength. ",9.0,2022-08-29 12:59:52.518,2022-08-29 12:59:52.519,cl6jsjxy00006uyo8h2v8fr2e,ONE_REP_MAX
1860,NULL,GREEN,UNCLASSIFIED,false,"Green - Endurance

A. 20 min AMRAP
2 Wall walks or 2 Walk ou to pushup
10 Deadlifts 70/45 kg or 40 - 50% of 1 RM
15 Situps optional with Abmat
20 Walking lunges in any direction

B. 20 min AMRAP
1 L + 1 R Turkish get up 24/16 kg
10 Power clean 40/25 kg or 40 - 50% of 1 RM
15 Knee raises 
20 Box step ups 60/50 cm alternating legs

Endurance amraps that is a bit hard to pace because of the ""big movements"". And if you want to stay in the aerobic zone you have to slow down. This is extra important for those of you that are doing four or more sessions this week.

INTENSE MOBILITY
3 rounds 
40L + 40R Cozzack squats
40 Handstand split kick-ups
3 rounds
40 + 40 Dynamic pigeons
40 Kip swings
3 rounds
40 Reverse nordics
40 Front body line hold
3 rounds
40 Pike extensions standing or seated
40 Bridge hold
40 Straddle circles + lifts

OLY CLASS
A. 5xEMOM (empty barbell)
1 Hang power clean
4 Split jerks

B. 8xE2M (70-80%)
1 Power Clean
5 Front squats
1 Split jerk

C. 6xE2M (100-110%)
3 Clean pulls

D. 5xEMOM (finisher, Empty barbell)
5 Strict press
5 Push press
5 Thrusters
",NULL,2022-09-05 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
1865,NULL,NULL,UNCLASSIFIED,false,"TEAM	

For time:
""Buy in"" 200 Double unders/Single unders 2 for 1
60 DB squats 2 x 22,5/15 kg
50 DB clean and jerk 2 x 22,5/15 kg
40 DB step over 2 x 22,5/15 kg 60/50 cm
30 Devils press 2 x 22,5 kg
20 DB man makers 2 x 22,5/15 kg (push-up, L + R arm row in plank + cluster)
10 DB Turkish get ups 22,5/15 kg
""Cash out"" 100 Double unders/Single unders 2 for 1
Time cap 36 min

Divide the work any how and choose a pair of DBs that is somewhat challenging. ",NULL,2022-09-03 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
1563,"",NULL,INTENSE_MOBILITY,false,"INTENSE MOBILITY
3 rounds
40 Hollow V-ups
40 + 40 Side hollow complex
3 rounds
40 Windshield wipers
90 Pass through
3 rounds
90 Straddle ups
40 Shouder taps
3 rounds
40 Bridge reach
40 Straddle circles + lifts",45.0,2022-08-26 00:00:00.000,2022-08-26 08:18:31.154,cl6jsjxy00006uyo8h2v8fr2e,EMOM
1667,SOLID Benchmark variation 1,YELLOW,WOD,false,"6 Toes to bar or Knees up 2 for 1
8 Burpees
10 Wall balls 9/6/3 kg 3/2,7m
12 KB swings 24/16 kg ""lagom"" height (the entire bell should be above the head, bent or extended arms does not matter)

Long aerobic workout with classic CF movements. Find your own pace and stay consistent. Burpees will be important to pace according to capacity. If your goal is to hit a personal best on some of the classic benchmarks later on this week back off on the intensity on both parts. The variation with One arm DB snatches is harder than the KB variation but a very good option if you want to include some more skill and unilateral work. ",16.0,2022-08-29 17:20:19.849,2022-08-29 17:20:19.851,cl6jsjxy00006uyo8h2v8fr2e,AMRAP
1668, Rep Max Strict Press,NULL,STRENGTH,false,"1 RM Press or a 2 - 3 x 1 
Heavy singels training for quality. If your going for 1 RM make sure to take long rests (minimum 3 min) when you get close to your max. 

Example of 1 RM Press build up
1.        ~ 30-50%        8 reps  
2.        ~ 60%        5        at ~ 90s
3.        ~ 70%        3        at ~ 3 minutes
4.        ~ 80%        1        at ~ 5 minutes
5.        ~ 90%        1        at ~ 8 minutes 
6.      ~ 95%          1        at ~ 11 minutes
7. (max out)        101 - 105%        1        at ~ 14 minutes",14.0,2022-08-30 19:52:44.167,2022-09-01 08:29:55.759,cl6jsjxy00006uyo8h2v8fr2e,ONE_REP_MAX
1870,NULL,GREEN,UNCLASSIFIED,false,"Green - Endurance
35 min AMRAP
10 L + 10 R One arm KB swing lagom height 16/12 kg
10 L + 10 R One arm DB push press 22,5/15 kg
20 Bicycle chrunches
20 KB alternating Gorilla row 2 x 16/12 kg
10 L + 10 R One arm alternating leg Overhead backward KB lunges
20 One arm alternating DB hang power cleans 22,5/15 kg

No rush between the movements and it´s ok to break them up from the start to stay in the aerobic zone. The DB movements are a bit heavier then the KB movements. 

TEAM WOD
""Surprise""
",NULL,2022-09-14 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
1669,Fran,NULL,WOD,false,"21 - 15 - 9 reps for time of:
Thrusters 43/30 kg 
Pullups 
Cap 10 min 

Fran is a classic squatting with overhead push pattern combined with a vertical pulling pattern workout. The second round with 15 reps is the hardest part so make sure to save some energy on the first round. If your not going RX choose weights and a variation of pullups that enables you to finish before the time cap. ",10.0,2022-08-30 19:53:47.049,2022-08-30 19:53:47.050,cl6jsjxy00006uyo8h2v8fr2e,FOR_TIME
1871,"",NULL,STRENGTH_OR_SKILLS,false,"5 x E2,5M
10, 8, 6, 4, 2 Front squats
directly into
3 Broadjumps
Start from 60 - 70% of 1 RM and increase the weight slightly each round

Tight set up from the top on every frontsquats. On the broad jumps make sure that your controlling every landing. 
",12.5,2022-09-10 17:02:30.669,2022-09-10 17:02:30.671,cl6jsjxy00006uyo8h2v8fr2e,EMOM
1872,"",NULL,STRENGTH_OR_SKILLS,false,"5 x E2,5M
10, 8, 6, 4, 2 Front squats
directly into
3 Broadjumps
Start from 60 - 70% of 1 RM and increase the weight slightly each round

Tight set up from the top on every frontsquat and keep the barbell close to the legs on every rep. On the broad jumps make sure that your controlling every landing. ",12.5,2022-09-10 19:00:32.712,2022-09-10 19:00:32.714,cl6jsjxy00006uyo8h2v8fr2e,EMOM
1670,Rep max front squat,NULL,STRENGTH,false,"1 RM, 3RM or 5RM Front squat

Example of 1 RM build up
1.        ~ 30-50%        8 reps  
2.        ~ 60%        5        at ~ 2 minutes
3.        ~ 70%        3        at ~ 4 minutes
4.        ~ 80%        1        at ~ 7 minutes
5.        ~ 90%        1        at ~ 10 minutes 
6.      ~ 95%          1        at ~ 14 minutes
7. (max out)        101 - 105%        1        at ~ 18 minutes",18.0,2022-08-31 12:58:04.822,2022-08-31 12:58:04.822,cl6jsjxy00006uyo8h2v8fr2e,ONE_REP_MAX
1873,"",RED,WOD,false,"5 min AMRAP
5 Squat clean 60/40 kg or 60 - 70% of 1RM
5 DB box step overs 2 x 22,5/15 kg
2 min Rest

4 min AMRAP
4 Squat clean
4 DB box step over
2 min Rest

3 min AMRAP
3 Squat clean
3 DB box step over

Heavy amraps with a lot of leg work. Probably do singles on the Squat cleans from the second round and small sets on the heavy DB step overs.",16.0,2022-09-10 19:03:22.143,2022-09-10 19:03:22.144,cl6jsjxy00006uyo8h2v8fr2e,AMRAP
1874,"",NULL,GYMNASTICS,false,"Bar Muscle-ups
A. Extra shoulder warm up
B. Skill:
“Static” kip, kip, “medicinball”-BMU, hip to bar, jumping BMU, BMU, linking together
C. AMSRAP (As Many Skill Reps As Possible) 8:
1-5 BMUs 
1-3 attempts at Handstand walking
D. EMOM 12:00
10-12 Lat-pulldowns
Max hold front lever in tuck/Friend supporting
10 Hollow rocks + 10 Arch rocks",35.0,2022-09-10 19:04:51.735,2022-09-10 19:04:51.736,cl6jsjxy00006uyo8h2v8fr2e,EMOM
1761,"",NULL,OLYMPIC_WEIGHTLIFTING,false,"A. 5xEMOM (empty barbell)
3 Muscle snatch

B. 8xE2M (70-85%)
1 Snatch pull
1 Hang squat snatch
2 OHS

C. 6xE2M (60-75%)
4 Power snatch (practice barebell cycling)

D. 5xEMOM (finisher, Empty barbell)
3 Snatch balance
3 OHS
3 Squats, wide grip on barbell.",38.0,2022-09-07 00:00:00.000,2022-09-06 12:31:40.464,cl6jsjxy00006uyo8h2v8fr2e,EMOM
1558,"",BLACK,OLYMPIC_WEIGHTLIFTING,false,"OLYMPIC LIFTING
A. 5xEMOM (empty barbell)
2 Hang clean pull
3 hang power clean, 2s paus in power position

B. 6xE2,5M(70-80%)
2 hang clean pull
3 hang power clean, 2s paus in power position

C. 6xE2,5M (80%)
2 front squat

D. 3xE2M (80%)
3 push jerks

",35.0,2022-08-22 00:00:00.000,2022-08-21 17:05:46.914,cl6jsjxy00006uyo8h2v8fr2e,EMOM
1766,"",GREEN,ENDURANCE,false,"20 min AMRAP
2 Wall walks or 2 Walk ou to pushup
10 Deadlifts 70/45 kg or 40 - 50% of 1 RM
15 Situps optional with Abmat
20 Walking lunges in any direction

B. 20 min AMRAP
1 L + 1 R Turkish get up 24/16 kg
10 Power clean 40/25 kg or 40 - 50% of 1 RM
15 Knee raises 
20 Box step ups 60/50 cm alternating legs

Endurance amraps that is a bit hard to pace because of the ""big movements"". And if you want to stay in the aerobic zone you have to slow down. This is extra important for those of you that are doing four or more sessions this week.",40.0,2022-09-05 07:44:55.094,2022-09-05 07:44:55.099,cl6jsjxy00006uyo8h2v8fr2e,AMRAP
1767,"",NULL,INTENSE_MOBILITY,false,"3 rounds 
40L + 40R Cossack squats
40 Handstand split kick-ups
3 rounds
40 + 40 Dynamic pigeons
40 Kip swings
3 rounds
40 Reverse nordics
40 Front body line hold
3 rounds
40 Pike extensions standing or seated
40 Bridge hold
40 Straddle circles + lifts",40.0,2022-09-05 07:46:37.804,2022-09-05 07:46:37.808,cl6jsjxy00006uyo8h2v8fr2e,EMOM
1571,"",GREEN,ENDURANCE,false,"12 rounds of (48 min)
2 min work on 2 different machines

Alternate intensity every round (4 min) btw either moderate to light (aerobic) or hard to light (thresh hold) depending on which aerobic response your after. 

",48.0,2022-08-24 00:00:00.000,2022-08-23 20:29:19.775,cl6jsjxy00006uyo8h2v8fr2e,NULL
